run,gen,phenotype,hit,phenotype_in_cache,fitness_cached,cache_key,fitness_full_train,fake_hit,fitness_diff
7,0,x[1],False,,,f2186637924857f12e25bff234b02c98,0.22499999999999998,False,0.0
7,0,x[1],True,x[1],0.22499999999999998,f2186637924857f12e25bff234b02c98,0.22499999999999998,False,0.0
7,0,x[1],True,x[1],0.22499999999999998,f2186637924857f12e25bff234b02c98,0.22499999999999998,False,0.0
7,0,x[4],False,,,1c2f1f14b3805c2115bef8d83144159e,0.775,False,0.0
7,0,x[1],True,x[1],0.22499999999999998,f2186637924857f12e25bff234b02c98,0.22499999999999998,False,0.0
7,0,x[1],True,x[1],0.22499999999999998,f2186637924857f12e25bff234b02c98,0.22499999999999998,False,0.0
7,0,x[4],True,x[4],0.775,1c2f1f14b3805c2115bef8d83144159e,0.775,False,0.0
7,0,not_(x[4]),False,,,53ee4153182381d059fd691c7450a6c6,0.22499999999999998,False,0.0
7,0,"less_than_or_equal(x[0],x[3])",False,,,5ee70de23acf857f3fcd820f18a1710d,0.5875,False,0.0
7,0,"less_than_or_equal(x[3],x[0])",False,,,30ffe1d4449aad97818c22b82a61afc9,0.4125,False,0.0
7,0,x[4],True,x[4],0.775,1c2f1f14b3805c2115bef8d83144159e,0.775,False,0.0
7,0,"less_than_or_equal(x[5],x[3])",False,,,62fe0a0b7f03d81bdfaa6a80fd119768,0.21250000000000002,False,0.0
7,0,"less_than_or_equal(x[5],x[5])",False,,,a1279af5c39f37da6e961045f16613c9,0.22499999999999998,False,0.0
7,0,"greater_than_or_equal(x[0], x[5])",False,,,984a87f2a03241c9cbac4f5c5f2ac45b,0.19999999999999996,False,0.0
7,0,"less_than_or_equal(x[0],x[2])",False,,,e59f9bc09e963ea4a7c182882c677428,0.675,False,0.0
7,0,"greater_than_or_equal(x[2], x[2])",True,"less_than_or_equal(x[5],x[5])",0.22499999999999998,a1279af5c39f37da6e961045f16613c9,0.22499999999999998,False,0.0
7,0,"less_than_or_equal(14.93,sub(x[0],x[0]))",False,,,6cc907936fccb3fb0df3d258c6572b12,0.775,False,0.0
7,0,"not_(less_than_or_equal(x[5],x[2]))",False,,,9826f591ec0f0cc534518fec5e4c141c,0.8125,False,0.0
